Source_nodes	Target_nodes	Score	Source
ADH5	UGT2A2	1	Kegg
ADH5	UGT2A3	1	Kegg
ADH5	UGT2B10	1	Kegg
ADH5	UGT2B11	1	Kegg
ADH5	UGT2B15	1	Kegg
ADH5	UGT2B17	1	Kegg
ADH5	UGT2B28	1	Kegg
ADH5	UGT2B4	1	Kegg
ADH5	UGT2B7	1	Kegg
ADH6	ALDH3A1	1	Kegg
ADH6	ALDH3B1	1	Kegg
ADH6	UGT1A1	1	Kegg
ADH6	UGT1A10	1	Kegg
ADH6	UGT1A3	1	Kegg
ADH6	UGT1A4	1	Kegg
ADH6	UGT1A5	1	Kegg
ADH6	UGT1A6	1	Kegg
ADH6	UGT1A7	1	Kegg
ADH6	UGT1A8	1	Kegg
ADH6	UGT1A9	1	Kegg
ADH6	UGT2A1	1	Kegg
ADH6	UGT2A2	1	Kegg
ADH6	UGT2A3	1	Kegg
ADH6	UGT2B10	1	Kegg
ADH6	UGT2B11	1	Kegg
ADH6	UGT2B15	1	Kegg
ADH6	UGT2B17	1	Kegg
ADH6	UGT2B28	1	Kegg
ADH6	UGT2B4	1	Kegg
ADH6	UGT2B7	1	Kegg
ADH7	ALDH3A1	1	Kegg
ADH7	ALDH3B1	1	Kegg
ADH7	UGT1A1	1	Kegg
ADH7	UGT1A10	1	Kegg
ADH7	UGT1A3	1	Kegg
ADH7	UGT1A4	1	Kegg
ADH7	UGT1A5	1	Kegg
ADH7	UGT1A6	1	Kegg
ADH7	UGT1A7	1	Kegg
ADH7	UGT1A8	1	Kegg
ADH7	UGT1A9	1	Kegg
ADH7	UGT2A1	1	Kegg
ADH7	UGT2A2	1	Kegg
ADH7	UGT2A3	1	Kegg
ADH7	UGT2B10	1	Kegg
ADH7	UGT2B11	1	Kegg
ADH7	UGT2B15	1	Kegg
ADH7	UGT2B17	1	Kegg
ADH7	UGT2B28	1	Kegg
ADH7	UGT2B4	1	Kegg
ADH7	UGT2B7	1	Kegg
ADIPOQ	ADIPOR1	1	Kegg
ADIPOQ	ADIPOR2	1	Kegg
ADIPOQ	MLXIPL	1	Others
ADIPOQ	PPARA	1	Kegg
ADIPOQ	PRKAA2	1	Others
ADIPOQ	PRKAB2	1	Others
ADIPOQ	PRKAG2	1	Others
ADIPOR1	APPL1	1	Kegg
ADIPOR1	MLXIPL	1	Others
ADIPOR1	PPARA	1	Kegg
ADIPOR1	PRKAA1	1	Kegg
ADIPOR1	PRKAA2	1	Kegg; Others
ADIPOR1	PRKAB1	1	Kegg
ADIPOR1	PRKAB2	1	Kegg; Others
ADIPOR1	PRKAG1	1	Kegg
ADIPOR1	PRKAG2	1	Kegg; Others
ADIPOR1	PRKAG3	1	Kegg
ADIPOR2	APPL1	1	Kegg
ADIPOR2	MLXIPL	1	Others
ADIPOR2	PPARA	1	Kegg
ADIPOR2	PRKAA1	1	Kegg
ADIPOR2	PRKAA2	1	Kegg; Others
ADIPOR2	PRKAB1	1	Kegg
ADIPOR2	PRKAB2	1	Kegg; Others
ADIPOR2	PRKAG1	1	Kegg
ADIPOR2	PRKAG2	1	Kegg; Others
ADIPOR2	PRKAG3	1	Kegg
ADIRF	NFKB1	1	Others
ADIRF	NR2F2	1	Others
ADIRF	RELA	1	Others
ADIRF	TGFB1	1	Others
ADM	ADORA2B	1	Others
ADM	CALCR	1	Kegg
ADM	CALCRL	1	Kegg
ADM	GNAS	1	Others
ADM	GNB1	1	Others
ADM	GNG2	1	Others
ADM	RAMP1	1	Kegg
ADM	RAMP2	1	Kegg
ADM	RAMP3	1	Kegg
ADM2	ADORA2B	1	Others
ADM2	GNAS	1	Others
ADM2	GNB1	1	Others
ADM2	GNG2	1	Others
ADORA1	GNAI1	1	Kegg
ADORA1	GNAI2	1	Kegg
ADORA1	GNAI3	1	Kegg
ADORA2A	ADORA2B	1	Others
ADORA2A	GNAL	1	Kegg
ADORA2A	GNAQ	1	Kegg
ADORA2A	GNAS	1	Kegg; Others
ADORA2A	GNB1	1	Others
ADORA2A	GNG2	1	Others
ADORA2A	SFTPB	1	Others
ADORA2A	SFTPC	1	Others
ADORA2B	GNAL	1	Kegg
ADORA2B	GNAQ	1	Kegg
ADORA2B	GNAS	1	Kegg; Others
ADORA2B	GNB1	1	Others
ADORA2B	GNG2	1	Others
ADORA2B	SFTPB	1	Others
ADORA2B	SFTPC	1	Others
ADORA3	GNAI1	1	Kegg
ADORA3	GNAI2	1	Kegg
ADORA3	GNAI3	1	Kegg
ADRA1A	GNA11	1	Kegg
ADRA1A	GNA12	1	Kegg
ADRA1A	GNA13	1	Kegg
ADRA1A	GNA14	1	Kegg
ADRA1A	GNA15	1	Kegg
ADRA1A	GNAQ	1	Kegg
ADRA1A	PRKAA1	1	Kegg
ADRA1A	PRKAA2	1	Kegg
ADRA1A	PRKAB1	1	Kegg
ADRA1A	PRKAB2	1	Kegg
ADRA1A	PRKAG1	1	Kegg
ADRA1A	PRKAG2	1	Kegg
ADRA1A	PRKAG3	1	Kegg
ADRA1A	TRPC6	1	Kegg
ADRA1B	GNA11	1	Kegg
ADRA1B	GNA12	1	Kegg
ADRA1B	GNA13	1	Kegg
ADRA1B	GNA14	1	Kegg
ADRA1B	GNA15	1	Kegg
ADRA1B	GNAQ	1	Kegg
ADRA1B	TRPC6	1	Kegg
ADRA1D	GNA11	1	Kegg
ADRA1D	GNA12	1	Kegg
ADRA1D	GNA13	1	Kegg
ADRA1D	GNA14	1	Kegg
ADRA1D	GNA15	1	Kegg
ADRA1D	GNAQ	1	Kegg
ADRA1D	TRPC6	1	Kegg
ADRA2A	GNA11	1	Kegg
ADRA2A	GNA12	1	Kegg
ADRA2A	GNA13	1	Kegg
ADRA2A	GNAQ	1	Kegg
ADRA2A	SFTPB	1	Others
ADRA2A	SFTPC	1	Others
ADRA2A	TRPC6	1	Kegg
ADRA2B	GNA11	1	Kegg
ADRA2B	GNA12	1	Kegg
ADRA2B	GNA13	1	Kegg
ADRA2B	GNAQ	1	Kegg
ADRA2B	TRPC6	1	Kegg
ADRA2C	GNA11	1	Kegg
ADRA2C	GNA12	1	Kegg
ADRA2C	GNA13	1	Kegg
ADRA2C	GNAQ	1	Kegg
ADRA2C	SFTPB	1	Others
ADRA2C	SFTPC	1	Others
ADRA2C	TRPC6	1	Kegg
ADRB1	ADRB3	1	Others
ADRB1	GNAI1	1	Kegg
ADRB1	GNAI2	1	Kegg
ADRB1	GNAI3	1	Kegg
ADRB1	GNAL	1	Kegg
ADRB1	GNAS	1	Kegg; Others
ADRB1	GNB1	1	Others
ADRB1	GNG2	1	Others
ADRB2	ADRB3	1	Others
ADRB2	ARF6	1	Others
ADRB2	ARRB1	1	Others
ADRB2	ARRB2	1	Others
ADRB2	CYTH2	1	Others
ADRB2	GNAI1	1	Kegg
ADRB2	GNAI2	1	Kegg
ADRB2	GNAI3	1	Kegg
ADRB2	GNAL	1	Kegg
ADRB2	GNAS	1	Kegg; Others
ADRB2	GNB1	1	Others
ADRB2	GNG2	1	Others
ADRB3	GNAI1	1	Kegg
ADRB3	GNAI2	1	Kegg
ADRB3	GNAI3	1	Kegg
ADRB3	GNAL	1	Kegg
ADRB3	GNAS	1	Kegg; Others
ADRB3	GNB1	1	Others
ADRB3	GNG2	1	Others
AFDN	CDH1	1	Others
AFDN	CLDN1	1	Others
AFDN	CTNNA1	1	Others
AFDN	CTNNB1	1	Others
AFDN	CTNND1	1	Kegg; Others
AFDN	EXOC3	1	Others
AFDN	EXOC4	1	Others
AFDN	F11R	1	Others
AFDN	PDGFB	1	Others
AFDN	PDGFRB	1	Others
AFDN	PIK3CA	1	Others
AFDN	PIK3R1	1	Others
AFDN	PTK2	1	Others
AFDN	PTPRM	1	Others
AFDN	SIPA1	-1	Kegg
AFDN	SRC	1	Others
AFG3L2	SMDT1	1	Others
AFP	FAM20C	1	Others
AGAP2	PIK3CA	1	Kegg; Others
AGAP2	PIK3CA VARIANT PROTEIN	1	Kegg
AGAP2	PIK3CB	1	Kegg
AGAP2	PIK3CD	1	Kegg
AGAP2	PIK3R1	1	Kegg; Others
AGAP2	PIK3R2	1	Kegg
AGAP2	PIK3R3	1	Kegg
AGER	CYBB	1	Kegg
AGER	DIAPH1	1	Kegg
AGER	HRAS	1	Kegg
AGER	JAK2	1	Kegg
AGER	KRAS	1	Kegg
AGER	NFKB1	1	Others
AGER	NFKB2	1	Others
AGER	NOX1	1	Kegg
AGER	NOX4	1	Kegg
AGER	NRAS	1	Kegg
AGER	PIK3CA	1	Kegg
AGER	PIK3CA VARIANT PROTEIN	1	Kegg
AGER	PIK3CB	1	Kegg
AGER	PIK3CD	1	Kegg
AGER	PIK3R1	1	Kegg
AGER	PIK3R2	1	Kegg
AGER	PIK3R3	1	Kegg
AGER	PLCB1	1	Kegg
AGER	PLCB2	1	Kegg
AGER	PLCB3	1	Kegg
AGER	PLCB4	1	Kegg
AGER	PLCD1	1	Kegg
AGER	PLCD3	1	Kegg
AGER	PLCD4	1	Kegg
AGER	PLCE1	1	Kegg
AGER	PLCG1	1	Kegg
AGER	PLCG1 VARIANT PROTEIN	1	Kegg
AGER	PLCG2	1	Kegg
AGER	PRKCB	1	Kegg
AGER	RELA	1	Others
AGL	GYG1	1	Others
AGL	GYG2	1	Others
AGPAT1	PLPP1	1	Kegg
AGPAT1	PLPP2	1	Kegg
AGPAT1	PLPP3	1	Kegg
AGPAT2	PLPP1	1	Kegg
AGPAT2	PLPP2	1	Kegg
AGPAT2	PLPP3	1	Kegg
AGRN	CDC42	1	Others
AGRN	DAG1	1	Kegg
AGRN	JAK2	1	Others
AGRN	RAC1	1	Others
AGT	PTP4A3	1	Others
AGTR1	ANGPT1	1	Others
AGTR1	ANGPT4	1	Others
AGTR1	ARF6	1	Others
AGTR1	F2	1	Others
AGTR1	GNA11	1	Kegg
AGTR1	GNA12	1	Kegg
AGTR1	GNA13	1	Kegg
AGTR1	GNA14	1	Kegg
AGTR1	GNA15	1	Kegg
AGTR1	GNAQ	1	Kegg
AGTR1	GNAS	1	Kegg
AGTR1	PLCB1	1	Kegg
AGTR1	PLCB2	1	Kegg
AGTR1	PLCB3	1	Kegg
AGTR1	PLCB4	1	Kegg
AGTR1	SERPINE1	1	Kegg
AGTR1	TGFB1	1	Kegg
AGTR1	TGFB2	1	Kegg
AGTR1	TGFB3	1	Kegg
AGTR1	TRPC6	1	Kegg
AGTR2	GNAQ	1	Kegg
AGTR2	GRB2	1	Others
AGTR2	PIK3CA	1	Others
AGTR2	PIK3R1	1	Others
AGTR2	SHC1	1	Others
AHCYL2	SLC4A4	1	Others
AHI1	RAB8A	1	Others
AHR	AHRR	1	Others
AHR	ALDH3A1	1	Others
AHR	CDKN1B	1	Kegg
AHR	CYP1A1	1	Others
AHR	CYP1B1	1	Others
AHR	IL17A	1	Kegg
AHR	IL17F	1	Kegg
AHR	IL21	1	Kegg
AHR	IL22	1	Kegg
AHRR	ALDH3A1	-1	Others
AHRR	CARM1	-1	Others
AHRR	CHD9	-1	Others
AHRR	CREBBP	-1	Others
AHRR	CYP1A1	-1	Others
AHRR	CYP1B1	-1	Others
AHRR	HELZ2	-1	Others
AHRR	MED1	-1	Others
AHRR	NCOA1	-1	Others
AHRR	NCOA2	-1	Others
AHRR	NCOA6	-1	Others
AHRR	PPARA	-1	Others
AHRR	RXRA	-1	Others
AHRR	SMARCD3	-1	Others
AHRR	TBL1X	-1	Others
AHRR	TBL1XR1	-1	Others
AHRR	TGS1	-1	Others
AHSG	FAM20C	1	Others
AJUBA	LATS1	-1	Kegg
AJUBA	LATS2	-1	Kegg
AJUBA	SAV1	-1	Kegg
AKAP1	KDR	1	Others
AKAP1	PRKACA	1	Others
AKAP1	VEGFA	1	Others
AKAP13	CDKN1B	1	Others
AKAP13	RAC1	1	Others
AKAP13	RHOA	1	Kegg; Others
AKAP13	RHOB	1	Others
AKAP13	RHOC	1	Others
AKAP9	RAB8A	1	Others
AKR1B10	RBP2	1	Others
AKR1C1	RBP2	1	Others
AKR1C2	CYP2A13	1	Kegg
AKR1C2	CYP2A6	1	Kegg
AKR1C2	CYP2A7	1	Kegg
AKR1C2	UGT1A1	1	Kegg
AKR1C2	UGT1A10	1	Kegg
AKR1C2	UGT1A3	1	Kegg
AKR1C2	UGT1A4	1	Kegg
AKR1C2	UGT1A5	1	Kegg
AKR1C2	UGT1A6	1	Kegg
AKR1C2	UGT1A7	1	Kegg
AKR1C2	UGT1A8	1	Kegg
AKR1C2	UGT1A9	1	Kegg
AKR1C2	UGT2A1	1	Kegg
AKR1C2	UGT2A2	1	Kegg
AKR1C2	UGT2A3	1	Kegg
AKR1C2	UGT2B10	1	Kegg
AKR1C2	UGT2B11	1	Kegg
AKR1C2	UGT2B15	1	Kegg
AKR1C2	UGT2B17	1	Kegg
AKR1C2	UGT2B28	1	Kegg
AKR1C2	UGT2B4	1	Kegg
AKR1C2	UGT2B7	1	Kegg
AKR1C3	PRKACA	1	Kegg
AKR1C3	PRKACB	1	Kegg
AKR1C3	PRKACG	1	Kegg
AKR1C3	RBP2	1	Others
AKR1C4	RBP2	1	Others
AKT1	AKT1S1	1	Others
AKT1	AKT2	1	Others
AKT1	APPL1	1	Others
AKT1	ARNT	1	Others
AKT1	ATF2	1	Kegg
AKT1	ATF4	1	Kegg
AKT1	ATF6B	1	Kegg
AKT1	BAD	-1	Kegg
AKT1	BCL2	1	Kegg
AKT1	BCL2L1	1	Kegg; Others
AKT1	BIRC2	1	Kegg
AKT1	BIRC3	1	Kegg
AKT1	BIRC5	1	Kegg; Others
AKT1	CASP1	-1	Kegg
AKT1	CASP3	-1	Kegg
AKT1	CASP9	-1	Kegg
AKT1	CBFB	1	Others
AKT1	CBY1	1	Others
AKT1	CCL2	1	Kegg
AKT1	CDKN1A	1	Others
AKT1	CDKN1B	-1	Kegg
AKT1	CHUK	1	Kegg; Others
AKT1	CREB1	1	Kegg; Others
AKT1	CREB3	1	Kegg
AKT1	CREB3L1	1	Kegg
AKT1	CREB3L2	1	Kegg
AKT1	CREB3L3	1	Kegg
AKT1	CREB3L4	1	Kegg
AKT1	CREB5	1	Kegg
AKT1	CREBBP	1	Others
AKT1	CTNNB1	1	Others
AKT1	DENND1A	1	Others
AKT1	DEPTOR	1	Others
AKT1	DKFZP686N2325	1	Kegg
AKT1	EIF4EBP1	1	Others
AKT1	EP300	1	Others
AKT1	FOXA2	1	Others
AKT1	FOXO1	-1	Kegg
AKT1	FOXO3	-1	Kegg
AKT1	FOXO4	-1	Kegg
AKT1	FOXO6	-1	Kegg
AKT1	GLI2	1	Others
AKT1	GSK3A	-1	Kegg
AKT1	GSK3B	-1	Kegg
AKT1	HIF1A	1	Others
AKT1	HSP90AA1	1	Others
AKT1	HTT	1	Others
AKT1	IKBKB	1	Kegg; Others
AKT1	IKBKG	1	Kegg; Others
AKT1	INS	-1	Others
AKT1	INSR	-1	Others
AKT1	ITGA2B	1	Others
AKT1	ITGB3	1	Others
AKT1	JUN	1	Kegg
AKT1	KHSRP	1	Others
AKT1	LAMTOR1	1	Others
AKT1	LAMTOR2	1	Others
AKT1	LAMTOR3	1	Others
AKT1	LAMTOR4	1	Others
AKT1	LAMTOR5	1	Others
AKT1	LNPEP	1	Others
AKT1	MAP2K4	-1	Kegg
AKT1	MAP3K14	1	Others
AKT1	MAP3K5	-1	Kegg
AKT1	MAP3K8	1	Kegg; Others
AKT1	MAPK1	1	Kegg
AKT1	MAPK3	1	Kegg
AKT1	MAPKAP1	-1	Others
AKT1	MDM2	1	Kegg; Others
AKT1	MKRN1	1	Others
AKT1	MST1	1	Others
AKT1	MST1R	1	Others
AKT1	MTOR	1	Kegg
AKT1	NCOA1	-1	Others
AKT1	NCOR2	1	Others
AKT1	NFKB1	1	Kegg; Others
AKT1	NFKBIA	1	Kegg
AKT1	NFKBIB	1	Kegg
AKT1	NFKBIE	1	Kegg
AKT1	NOS1	1	Kegg
AKT1	NOS2	1	Kegg
AKT1	NOS3	1	Kegg; Others
AKT1	NOTCH4	1	Others
AKT1	NR3C1	-1	Others
AKT1	NR4A1	-1	Kegg
AKT1	NRIP1	1	Others
AKT1	PDE3B	1	Kegg
AKT1	PFKFB2	1	Kegg
AKT1	PHF20	1	Others
AKT1	PIK3CA	1	Kegg
AKT1	PIK3CA VARIANT PROTEIN	1	Kegg
AKT1	PIK3CB	1	Kegg
AKT1	PIK3CD	1	Kegg
AKT1	PIK3R1	1	Kegg
AKT1	PIK3R2	1	Kegg
AKT1	PIK3R3	1	Kegg
AKT1	PML	-1	Others
AKT1	PPP2CA	-1	Others
AKT1	PPP2CB	-1	Others
AKT1	PPP2R1A	-1	Others
AKT1	PPP2R2B	-1	Others
AKT1	PPP2R2C	-1	Others
AKT1	PPP2R5A	-1	Others
AKT1	PPP2R5B	-1	Others
AKT1	PPP2R5C	-1	Others
AKT1	PPP2R5D	-1	Others
AKT1	PPP2R5E	-1	Others
AKT1	PPP4C	-1	Others
AKT1	PPP6C	-1	Others
AKT1	PRKAA1	1	Kegg
AKT1	PRKAA2	1	Kegg
AKT1	PRKAB1	1	Kegg
AKT1	PRKAB2	1	Kegg
AKT1	PRKAG1	1	Kegg
AKT1	PRKAG2	1	Kegg
AKT1	PRKAG3	1	Kegg
AKT1	PRR5	-1	Others
AKT1	PYCARD	-1	Kegg
AKT1	RAF1	-1	Kegg
AKT1	RALGDS	1	Others
AKT1	RAPTOR	1	Kegg
AKT1	RARA	1	Others
AKT1	RARB	1	Others
AKT1	RARG	1	Others
AKT1	RELA	1	Kegg
AKT1	RHEB	1	Others
AKT1	RICTOR	-1	Others
AKT1	RORC	1	Others
AKT1	RPS6KB1	1	Kegg; Others
AKT1	RPS6KB2	1	Kegg; Others
AKT1	RPTOR	1	Kegg; Others
AKT1	RRAGA	1	Others
AKT1	RRAGB	1	Others
AKT1	RRAGC	1	Others
AKT1	RRAGD	1	Others
AKT1	RUNX2	1	Others
AKT1	RXRA	1	Others
AKT1	RXRB	1	Others
AKT1	RXRG	1	Others
AKT1	SFN	1	Others
AKT1	SLC2A5	1	Kegg
AKT1	SLC38A9	1	Others
AKT1	TBC1D4	1	Kegg; Others
AKT1	TBC1D7	-1	Kegg
AKT1	TERT	1	Others
AKT1	TP53	-1	Kegg; Others
AKT1	TSC1	-1	Kegg
AKT1	TSC2	-1	Kegg
AKT1	UBE2D1	1	Others
AKT1	USP8	1	Others
AKT1	VEGFA	1	Kegg
AKT1	XIAP	1	Kegg
AKT1	YWHAB	1	Others
AKT1	YWHAE	1	Others
AKT1	YWHAG	1	Others
AKT1	YWHAH	1	Others
AKT1	YWHAQ	1	Others
AKT1	YWHAZ	1	Others
AKT1	ZFP36L1	1	Others
AKT1S1	ATG101	-1	Kegg
AKT1S1	ATG13	-1	Kegg
AKT1S1	EIF4EBP1	-1	Kegg
AKT1S1	FKBP1A	1	Others
AKT1S1	HSF1	1	Others
AKT1S1	IGBP1	1	Kegg
AKT1S1	MTOR	-1	Kegg
AKT1S1	PPARG	1	Kegg
AKT1S1	RB1CC1	-1	Kegg
AKT1S1	RPS6KB1	1	Kegg; Others
AKT1S1	RPS6KB2	1	Kegg
AKT1S1	RPTOR	-1	Kegg
AKT1S1	ULK1	-1	Kegg
AKT1S1	ULK2	-1	Kegg
AKT1S1	YWHAB	-1	Others
AKT2	ATF2	1	Kegg
AKT2	ATF4	1	Kegg
AKT2	ATF6B	1	Kegg
AKT2	BAD	-1	Kegg
AKT2	BCL2	1	Kegg
AKT2	BCL2L1	1	Kegg
AKT2	BIRC2	1	Kegg
AKT2	BIRC3	1	Kegg
AKT2	BIRC5	1	Kegg
AKT2	C2CD5	1	Others
AKT2	CASP1	-1	Kegg
AKT2	CASP3	-1	Kegg
AKT2	CASP9	-1	Kegg
AKT2	CBY1	1	Others
AKT2	CCL2	1	Kegg
AKT2	CDKN1B	-1	Kegg
AKT2	CHUK	1	Kegg
AKT2	CREB1	1	Kegg
AKT2	CREB3	1	Kegg
AKT2	CREB3L1	1	Kegg
AKT2	CREB3L2	1	Kegg
AKT2	CREB3L3	1	Kegg
AKT2	CREB3L4	1	Kegg
AKT2	CREB5	1	Kegg
AKT2	CTNNB1	1	Others
AKT2	DEPTOR	1	Others
AKT2	DKFZP686N2325	1	Kegg
AKT2	FOXO1	-1	Kegg
AKT2	FOXO3	-1	Kegg
AKT2	FOXO4	-1	Kegg
AKT2	FOXO6	-1	Kegg
AKT2	GSK3A	-1	Kegg
AKT2	GSK3B	-1	Kegg
AKT2	HTT	1	Others
AKT2	IKBKB	1	Kegg
AKT2	IKBKG	1	Kegg
AKT2	JUN	1	Kegg
AKT2	LNPEP	1	Others
AKT2	MAP2K4	-1	Kegg
AKT2	MAP3K5	-1	Kegg
AKT2	MAP3K8	1	Kegg
AKT2	MAPK1	1	Kegg
AKT2	MAPK3	1	Kegg
AKT2	MDM2	1	Kegg; Others
AKT2	MLST8	1	Others
AKT2	MTOR	1	Kegg; Others
AKT2	MYO5A	1	Others
AKT2	NFKB1	1	Kegg
AKT2	NFKBIA	1	Kegg
AKT2	NFKBIB	1	Kegg
AKT2	NFKBIE	1	Kegg
AKT2	NOS1	1	Kegg
AKT2	NOS2	1	Kegg
AKT2	NOS3	1	Kegg; Others
AKT2	NR4A1	-1	Kegg
AKT2	PDE3B	1	Kegg; Others
AKT2	PFKFB2	1	Kegg
AKT2	PIK3CA	1	Kegg
AKT2	PIK3CA VARIANT PROTEIN	1	Kegg
AKT2	PIK3CB	1	Kegg
AKT2	PIK3CD	1	Kegg
AKT2	PIK3R1	1	Kegg
AKT2	PIK3R2	1	Kegg
AKT2	PIK3R3	1	Kegg
AKT2	PPP2CA	-1	Others
AKT2	PPP2CB	-1	Others
AKT2	PPP2R1A	-1	Others
AKT2	PPP2R2B	-1	Others
AKT2	PPP2R2C	-1	Others
AKT2	PPP2R5A	-1	Others
AKT2	PPP2R5B	-1	Others
AKT2	PPP2R5C	-1	Others
AKT2	PPP2R5D	-1	Others
AKT2	PPP2R5E	-1	Others
AKT2	PPP4C	-1	Others
AKT2	PPP6C	-1	Others
AKT2	PRKAA1	1	Kegg
AKT2	PRKAA2	1	Kegg
AKT2	PRKAB1	1	Kegg
AKT2	PRKAB2	1	Kegg
AKT2	PRKAG1	1	Kegg
AKT2	PRKAG2	1	Kegg
AKT2	PRKAG3	1	Kegg
AKT2	PYCARD	-1	Kegg
AKT2	RAF1	-1	Kegg; Others
AKT2	RALGAPA2	1	Others
AKT2	RALGAPB	1	Others
AKT2	RAPTOR	1	Kegg
AKT2	RELA	1	Kegg
AKT2	RORC	1	Others
AKT2	RPS6KB1	1	Kegg
AKT2	RPS6KB2	1	Kegg
AKT2	RPTOR	1	Kegg; Others
AKT2	SLC2A5	1	Kegg
AKT2	TBC1D4	1	Kegg; Others
AKT2	TBC1D7	-1	Kegg
AKT2	TP53	-1	Kegg
AKT2	TSC1	-1	Kegg
AKT2	TSC2	-1	Kegg
AKT2	VEGFA	1	Kegg
AKT2	XIAP	1	Kegg
AKT3	ATF2	1	Kegg
AKT3	ATF4	1	Kegg
AKT3	ATF6B	1	Kegg
AKT3	BAD	-1	Kegg
AKT3	BCL2	1	Kegg
AKT3	BCL2L1	1	Kegg
AKT3	BIRC2	1	Kegg
AKT3	BIRC3	1	Kegg
AKT3	BIRC5	1	Kegg
AKT3	CASP1	-1	Kegg
AKT3	CASP3	-1	Kegg
AKT3	CASP9	-1	Kegg
AKT3	CCL2	1	Kegg
AKT3	CDKN1B	-1	Kegg
AKT3	CHUK	1	Kegg
AKT3	CREB1	1	Kegg
AKT3	CREB3	1	Kegg
AKT3	CREB3L1	1	Kegg
AKT3	CREB3L2	1	Kegg
AKT3	CREB3L3	1	Kegg
AKT3	CREB3L4	1	Kegg
AKT3	CREB5	1	Kegg
AKT3	DKFZP666O0110	1	Kegg
AKT3	FOXO1	-1	Kegg
AKT3	FOXO3	-1	Kegg
AKT3	FOXO4	-1	Kegg
AKT3	FOXO6	-1	Kegg
AKT3	GSK3A	-1	Kegg; Others
AKT3	GSK3B	-1	Kegg
AKT3	HTT	1	Others
AKT3	IKBKB	1	Kegg
AKT3	IKBKG	1	Kegg
AKT3	JUN	1	Kegg
AKT3	MAP2K4	-1	Kegg
AKT3	MAP3K5	-1	Kegg
AKT3	MAP3K8	1	Kegg
AKT3	MAPK1	1	Kegg
AKT3	MAPK3	1	Kegg
AKT3	MDM2	1	Kegg; Others
AKT3	MTOR	1	Kegg; Others
AKT3	NFKB1	1	Kegg
AKT3	NFKBIA	1	Kegg
AKT3	NFKBIB	1	Kegg
AKT3	NFKBIE	1	Kegg
AKT3	NOS1	1	Kegg
AKT3	NOS2	1	Kegg
AKT3	NOS3	1	Kegg; Others
AKT3	NR4A1	-1	Kegg
AKT3	PDE3B	1	Kegg
AKT3	PFKFB2	1	Kegg
AKT3	PIK3CA	1	Kegg
AKT3	PIK3CA VARIANT PROTEIN	1	Kegg
AKT3	PIK3CB	1	Kegg
AKT3	PIK3CD	1	Kegg
AKT3	PIK3R1	1	Kegg
AKT3	PIK3R2	1	Kegg
AKT3	PIK3R3	1	Kegg
AKT3	PPP2CA	-1	Others
AKT3	PPP2CB	-1	Others
AKT3	PPP2R1A	-1	Others
AKT3	PPP2R2B	-1	Others
AKT3	PPP2R2C	-1	Others
AKT3	PPP2R5A	-1	Others
AKT3	PPP2R5B	-1	Others
AKT3	PPP2R5C	-1	Others
AKT3	PPP2R5D	-1	Others
AKT3	PPP2R5E	-1	Others
AKT3	PPP4C	-1	Others
AKT3	PPP6C	-1	Others
AKT3	PRKAA1	1	Kegg
AKT3	PRKAA2	1	Kegg
AKT3	PRKAB1	1	Kegg
AKT3	PRKAB2	1	Kegg
AKT3	PRKAG1	1	Kegg
AKT3	PRKAG2	1	Kegg
AKT3	PRKAG3	1	Kegg
AKT3	PYCARD	-1	Kegg
AKT3	RAF1	-1	Kegg; Others
AKT3	RELA	1	Kegg
AKT3	RORC	1	Others
AKT3	RPS6KB1	1	Kegg
AKT3	RPS6KB2	1	Kegg
AKT3	RPTOR	1	Kegg
AKT3	SLC2A5	1	Kegg
AKT3	TBC1D4	1	Kegg
AKT3	TBC1D7	-1	Kegg
AKT3	TP53	-1	Kegg
AKT3	TSC1	-1	Kegg
AKT3	TSC2	-1	Kegg
AKT3	VEGFA	1	Kegg
AKT3	XIAP	1	Kegg
ALB	FAM20C	1	Others
ALDH3A1	HEL-S-4	1	Kegg
ALDH3A2	BAG6	1	Others
ALDH3A2	CYB5A	1	Others
ALDH3A2	EMD	1	Others
ALDH3A2	GET3	1	Others
ALDH3A2	GET4	1	Others
ALDH3A2	HMOX1	1	Others
ALDH3A2	OTOF	1	Others
ALDH3A2	SEC61B	1	Others
ALDH3A2	SEC61G	1	Others
ALDH3A2	SERP1	1	Others
ALDH3A2	SGTA	1	Others
ALDH3A2	STX1A	1	Others
ALDH3A2	STX5	1	Others
ALDH3A2	UBE2J2	1	Others
ALDH3A2	UBL4A	1	Others
ALDH3A2	VAMP2	1	Others
ALDH3A2	VAPA	1	Others
ALDH3B1	HEL-S-4	1	Kegg
ALK	HRAS	1	Kegg
ALK	JAK1	1	Kegg
ALK	JAK2	1	Kegg
ALK	JAK3	1	Kegg
ALK	KRAS	1	Kegg
ALK	MDK	1	Others
ALK	MECP2	1	Others
ALK	NRAS	1	Kegg
ALK	PIK3CA	1	Kegg
ALK	PIK3CA VARIANT PROTEIN	1	Kegg
ALK	PIK3CB	1	Kegg
ALK	PIK3CD	1	Kegg
ALK	PIK3R1	1	Kegg
ALK	PIK3R2	1	Kegg
ALK	PIK3R3	1	Kegg
ALK	PLCG1	1	Kegg
ALK	PLCG1 VARIANT PROTEIN	1	Kegg
ALK	PLCG2	1	Kegg
ALK	PTN	1	Others
ALMS1	RAB8A	1	Others
